lanes_,maxspeed,oneway_,isRound_,isOpBus_,busBid_,type_,category_,id_,lat_,lon_,busRts_
0,50.0,,False,False,,footway,pedestrian,443775841,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443775841,0.0,0.0,[]
0,50.0,,False,False,,steps,road,443775842,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443775843,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443775843,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443777128,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443777128,0.0,0.0,[]
0,30.0,,False,False,,residential,road,443777129,0.0,0.0,[]
0,30.0,,False,False,,residential,road,443777129,0.0,0.0,[]
0,30.0,,False,False,,residential,road,443777129,0.0,0.0,[]
0,30.0,,False,False,,residential,road,443777129,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,443777130,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,443777130,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,443777130,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,443777130,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443777131,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443777131,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443777132,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443777132,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443778992,0.0,0.0,[]
0,50.0,,False,False,,service,road,443780638,0.0,0.0,[]
0,50.0,,False,False,,service,road,443780638,0.0,0.0,[]
0,50.0,,False,False,,service,road,443780638,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443782426,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443782426,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443782511,0.0,0.0,[]
0,50.0,,False,False,,service,road,443859683,0.0,0.0,[]
0,50.0,,False,False,,service,road,443859683,0.0,0.0,[]
0,50.0,,False,False,,service,road,443859683,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705273,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705274,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705275,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705276,0.0,0.0,[]
0,50.0,,False,False,,service,road,531705277,0.0,0.0,[]
0,50.0,,False,False,,service,road,531705277,0.0,0.0,[]
0,50.0,,False,False,,service,road,531705277,0.0,0.0,[]
0,50.0,,False,False,,service,road,531705277,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,531705278,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,531705279,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,531705279,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,531705279,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,531705279,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,531705280,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,531705280,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,531705280,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,531705280,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705285,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705285,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705285,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705285,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705285,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705285,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705285,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705286,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705286,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705286,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705286,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705286,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705286,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705286,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531837451,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531837452,0.0,0.0,[]
0,50.0,,False,False,,platform,road,531837453,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531837454,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531837455,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531837457,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531837458,0.0,0.0,[]
0,50.0,,False,False,,platform,road,543635694,0.0,0.0,[]
0,50.0,,False,False,,platform,road,543635695,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,543635696,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,543635697,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,579379101,0.0,0.0,[]
0,50.0,,False,False,,platform,road,598264583,0.0,0.0,[]
2,30.0,,False,False,,residential,road,598264588,0.0,0.0,[]
2,30.0,,False,False,,residential,road,598264588,0.0,0.0,[]
2,30.0,,False,False,,residential,road,598264588,0.0,0.0,[]
2,30.0,,False,False,,residential,road,598264588,0.0,0.0,[]
2,30.0,,False,False,,residential,road,598264588,0.0,0.0,[]
2,30.0,,False,False,,residential,road,598264588,0.0,0.0,[]
2,30.0,,False,False,,residential,road,598264588,0.0,0.0,[]
0,50.0,,False,False,,platform,road,598379824,0.0,0.0,[]
0,50.0,,False,False,,platform,road,598379825,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,598379829,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,598379829,0.0,0.0,[]
1,50.0,yes,False,True,,busway,road,600042981,0.0,0.0,"[37, L7, 27]"
1,50.0,yes,False,True,,busway,road,600042985,0.0,0.0,"[37, L7, 27]"
1,50.0,,False,True,,busway,road,600042989,0.0,0.0,"[37, L7, 27]"
1,50.0,yes,False,True,,busway,road,600042992,0.0,0.0,"[37, 27]"
2,50.0,,False,True,,busway,road,600042996,0.0,0.0,"[37, 27]"
2,50.0,,False,True,,busway,road,600042996,0.0,0.0,"[37, 27]"
2,50.0,,False,True,,busway,road,600042996,0.0,0.0,"[37, 27]"
2,30.0,yes,False,True,,tertiary,road,601821883,0.0,0.0,"[37, L7, 27]"
0,50.0,,False,False,,path,cycleway,615782553,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,615782553,0.0,0.0,[]
0,30.0,,True,False,,tertiary,road,616169135,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,676832199,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,676832199,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,676832199,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,691898683,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,711016891,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,711016891,0.0,0.0,[]
0,50.0,yes,False,False,,service,road,734223277,0.0,0.0,[]
0,50.0,yes,False,False,,service,road,734223277,0.0,0.0,[]
0,50.0,,False,False,,service,road,734223278,0.0,0.0,[]
2,30.0,yes,False,True,,tertiary,road,835360748,0.0,0.0,"[37, L7, 27]"
0,50.0,,False,False,,footway,pedestrian,936735095,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735095,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735095,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735095,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735095,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735096,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735096,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735096,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735096,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,936735097,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,943888761,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,943888764,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,943888765,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,943893778,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979790764,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979790764,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979790764,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979790764,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979790764,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979790764,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979790764,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979790764,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979798918,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979798919,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,979799507,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979806723,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979806723,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979806723,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979806723,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,979806724,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,979808054,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,979808054,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,979808054,0.0,0.0,[]
0,50.0,,False,False,,steps,road,1061030351,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,1061030352,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,1061030353,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,1061030354,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,1061030354,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1061030355,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1061030356,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148224962,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148224962,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148224962,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148224962,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148224963,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148224963,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148224963,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148224964,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148224964,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148224965,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148224966,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148224967,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148224968,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148224968,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148224970,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148224970,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148232441,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1148232442,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,1215574365,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,1215574366,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1215574367,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1215574367,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,1215574368,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,1215574368,0.0,0.0,[]
0,50.0,,False,False,,service,road,1236364139,0.0,0.0,[]
0,50.0,,False,False,,service,road,1236364140,0.0,0.0,[]
0,30.0,yes,False,False,,service,road,1236364141,0.0,0.0,[]
0,50.0,yes,False,False,,service,road,1236364145,0.0,0.0,[]
0,50.0,yes,False,False,,service,road,1236364145,0.0,0.0,[]
0,50.0,yes,False,False,,service,road,1236364145,0.0,0.0,[]
0,50.0,yes,False,False,,service,road,1236364145,0.0,0.0,[]
0,50.0,yes,False,False,,service,road,1236364145,0.0,0.0,[]
0,50.0,yes,False,False,,service,road,1236364145,0.0,0.0,[]
0,50.0,yes,False,False,,service,road,1236364145,0.0,0.0,[]
0,50.0,yes,False,False,,service,road,1236364145,0.0,0.0,[]
0,50.0,yes,False,False,,service,road,1236364146,0.0,0.0,[]
0,50.0,yes,False,False,,service,road,1236364147,0.0,0.0,[]
0,50.0,,False,False,,service,road,1272659371,0.0,0.0,[]
0,50.0,,False,False,,service,road,1272659372,0.0,0.0,[]
0,50.0,,False,False,,service,road,1272659373,0.0,0.0,[]
0,50.0,,False,False,,service,road,1272659374,0.0,0.0,[]
0,50.0,,False,False,,service,road,1272659375,0.0,0.0,[]
0,50.0,,False,False,,service,road,1272659376,0.0,0.0,[]
0,50.0,,False,False,,service,road,1272659377,0.0,0.0,[]
2,50.0,,False,False,,residential,road,1283652435,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1306589197,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1306589198,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1306589198,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1306589199,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1306589200,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1306589200,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1306589201,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1306589202,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,1326252063,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1424430429,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1424430429,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1424430430,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1424441855,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1424441855,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1424441856,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1424441857,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1424441857,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1424441857,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1424561623,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1424561624,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1424561624,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1424561625,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,1424561626,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,1424561626,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,1424561627,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,1424561627,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,1424561628,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,1424561628,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,1424561629,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,1424561629,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1424561630,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1424561631,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,1425659336,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,1425659336,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1425659337,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1425659337,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1429318324,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1429318324,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1429318324,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1429318325,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1429318325,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1429318326,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1429318326,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1429318326,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1429318327,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1429318327,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1429318328,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1429318332,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,1429318332,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,18603151,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,18603151,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,18603151,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,18603151,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,18603151,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,18603151,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,18603162,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,18603162,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,18603162,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,18603162,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,18603162,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,18603162,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,18603162,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,18603162,0.0,0.0,[]
0,30.0,yes,False,True,,tertiary,road,18604777,0.0,0.0,[L7]
0,30.0,yes,False,True,,tertiary,road,18604777,0.0,0.0,[L7]
0,30.0,yes,False,True,,tertiary,road,18604777,0.0,0.0,[L7]
0,30.0,yes,False,True,,tertiary,road,18604777,0.0,0.0,[L7]
0,30.0,yes,False,True,,tertiary,road,18604777,0.0,0.0,[L7]
0,30.0,yes,False,True,,tertiary,road,18604777,0.0,0.0,[L7]
0,30.0,yes,False,True,,tertiary,road,18604791,0.0,0.0,[L7]
0,30.0,yes,False,True,,tertiary,road,18604791,0.0,0.0,[L7]
0,30.0,yes,False,True,,tertiary,road,18604791,0.0,0.0,[L7]
0,30.0,yes,False,True,,tertiary,road,18604791,0.0,0.0,[L7]
0,30.0,yes,False,True,,tertiary,road,18604791,0.0,0.0,[L7]
0,30.0,yes,False,True,,tertiary,road,18604791,0.0,0.0,[L7]
0,30.0,yes,False,True,,tertiary,road,18604791,0.0,0.0,[L7]
0,30.0,yes,False,True,,tertiary,road,18604791,0.0,0.0,[L7]
2,30.0,,False,True,,tertiary,road,18604834,0.0,0.0,[L7]
2,30.0,,False,True,,tertiary,road,18604834,0.0,0.0,[L7]
2,30.0,,False,True,,tertiary,road,18604834,0.0,0.0,[L7]
2,30.0,,False,True,,tertiary,road,18604834,0.0,0.0,[L7]
2,30.0,,False,True,,tertiary,road,18604834,0.0,0.0,[L7]
2,30.0,,False,True,,tertiary,road,18604834,0.0,0.0,[L7]
2,30.0,,False,True,,tertiary,road,18604834,0.0,0.0,[L7]
2,30.0,,False,True,,tertiary,road,18604834,0.0,0.0,[L7]
0,30.0,yes,False,True,,tertiary,road,18604849,0.0,0.0,[L7]
0,30.0,yes,False,True,,tertiary,road,18604863,0.0,0.0,[L7]
0,30.0,yes,False,True,,tertiary,road,18604863,0.0,0.0,[L7]
2,30.0,,False,False,,residential,road,18605558,0.0,0.0,[]
2,30.0,,False,False,,residential,road,18605558,0.0,0.0,[]
2,30.0,,False,False,,residential,road,18605558,0.0,0.0,[]
2,30.0,,False,False,,residential,road,18605558,0.0,0.0,[]
2,30.0,,False,False,,residential,road,18605558,0.0,0.0,[]
2,30.0,,False,False,,residential,road,18605558,0.0,0.0,[]
2,30.0,,False,False,,residential,road,18605558,0.0,0.0,[]
2,30.0,,False,False,,residential,road,18605558,0.0,0.0,[]
2,30.0,,False,False,,residential,road,18605558,0.0,0.0,[]
2,30.0,,False,False,,residential,road,18605558,0.0,0.0,[]
2,30.0,,False,False,,residential,road,18605558,0.0,0.0,[]
2,30.0,,False,False,,residential,road,18605558,0.0,0.0,[]
2,30.0,,False,False,,residential,road,18605558,0.0,0.0,[]
2,30.0,,False,False,,residential,road,18605558,0.0,0.0,[]
2,30.0,,False,False,,residential,road,18605558,0.0,0.0,[]
2,30.0,,False,False,,residential,road,18605558,0.0,0.0,[]
0,30.0,yes,False,False,,tertiary,road,18623044,0.0,0.0,[]
0,30.0,yes,False,False,,tertiary,road,18623044,0.0,0.0,[]
0,30.0,yes,False,False,,tertiary,road,18623044,0.0,0.0,[]
0,30.0,yes,False,False,,tertiary,road,18623044,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,24270787,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,24270787,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,24580117,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,24580141,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,24580141,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,24580141,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,24580141,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,24580141,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,24580141,0.0,0.0,[]
2,50.0,,False,True,,busway,road,24862175,0.0,0.0,"[37, L7, 27]"
2,50.0,,False,True,,busway,road,24862175,0.0,0.0,"[37, L7, 27]"
2,50.0,,False,True,,busway,road,24862175,0.0,0.0,"[37, L7, 27]"
2,50.0,,False,True,,busway,road,24862175,0.0,0.0,"[37, L7, 27]"
2,50.0,,False,True,,busway,road,24862175,0.0,0.0,"[37, L7, 27]"
0,30.0,no,False,False,,residential,road,26138221,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,26138223,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,26138223,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,26138223,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,26138223,0.0,0.0,[]
0,30.0,,False,False,,service,road,26138224,0.0,0.0,[]
0,30.0,,False,False,,service,road,26138224,0.0,0.0,[]
0,30.0,,False,False,,service,road,26138224,0.0,0.0,[]
0,30.0,,False,False,,service,road,26138224,0.0,0.0,[]
0,30.0,,False,False,,service,road,26138224,0.0,0.0,[]
0,30.0,,False,False,,service,road,26138224,0.0,0.0,[]
0,50.0,,False,False,,residential,road,26264830,0.0,0.0,[]
0,50.0,,False,False,,residential,road,26264830,0.0,0.0,[]
0,50.0,,False,False,,residential,road,26264830,0.0,0.0,[]
0,50.0,,False,False,,residential,road,26264830,0.0,0.0,[]
0,50.0,,False,False,,residential,road,26264830,0.0,0.0,[]
0,50.0,,False,False,,residential,road,26264830,0.0,0.0,[]
0,50.0,,False,False,,residential,road,26264830,0.0,0.0,[]
0,50.0,,False,False,,residential,road,26264830,0.0,0.0,[]
0,50.0,,False,False,,residential,road,26264830,0.0,0.0,[]
0,50.0,,False,False,,residential,road,26264830,0.0,0.0,[]
0,50.0,,False,False,,service,road,26264831,0.0,0.0,[]
0,30.0,,False,False,,service,road,26264833,0.0,0.0,[]
0,30.0,,False,False,,service,road,26264833,0.0,0.0,[]
0,30.0,,False,False,,service,road,26264833,0.0,0.0,[]
0,30.0,,False,False,,service,road,26264833,0.0,0.0,[]
0,30.0,,False,False,,service,road,26264833,0.0,0.0,[]
0,30.0,,False,False,,service,road,26264833,0.0,0.0,[]
0,30.0,,False,False,,service,road,26264833,0.0,0.0,[]
0,30.0,,False,False,,service,road,26264833,0.0,0.0,[]
0,30.0,,False,False,,service,road,26264833,0.0,0.0,[]
0,30.0,,False,False,,service,road,26264833,0.0,0.0,[]
0,30.0,,False,False,,service,road,26264833,0.0,0.0,[]
0,30.0,,False,False,,service,road,26264833,0.0,0.0,[]
0,30.0,,False,False,,service,road,26264833,0.0,0.0,[]
0,30.0,,False,False,,service,road,26264833,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,26265907,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,26265907,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,26265907,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,26265907,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,26265907,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,26265907,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,26265910,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,26265910,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,26265910,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,26265910,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,26265910,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,26265910,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,26265911,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,26265911,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,26265915,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,26265915,0.0,0.0,[]
0,30.0,,False,False,,service,road,26285657,0.0,0.0,[]
0,30.0,,False,False,,service,road,26285657,0.0,0.0,[]
0,30.0,,False,False,,service,road,26285657,0.0,0.0,[]
0,30.0,,False,False,,service,road,26285657,0.0,0.0,[]
0,30.0,,False,False,,service,road,26285660,0.0,0.0,[]
0,30.0,,False,False,,service,road,26285660,0.0,0.0,[]
0,50.0,,False,False,,residential,road,26285661,0.0,0.0,[]
0,50.0,,False,False,,residential,road,26285661,0.0,0.0,[]
0,50.0,,False,False,,residential,road,26285661,0.0,0.0,[]
0,50.0,,False,False,,residential,road,26285661,0.0,0.0,[]
0,50.0,,False,False,,residential,road,26285661,0.0,0.0,[]
0,50.0,,False,False,,residential,road,26285661,0.0,0.0,[]
0,50.0,,False,False,,service,road,26285665,0.0,0.0,[]
0,50.0,,False,False,,service,road,26285665,0.0,0.0,[]
0,50.0,,False,False,,service,road,26285665,0.0,0.0,[]
0,50.0,,False,False,,service,road,26285665,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,26285673,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,26285673,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,26285673,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,26285673,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,26285674,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,26285674,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,26285675,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,26285675,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,34178124,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,34178124,0.0,0.0,[]
0,30.0,,False,False,,service,road,49324837,0.0,0.0,[]
0,30.0,,False,False,,service,road,49324837,0.0,0.0,[]
0,50.0,,False,False,,service,road,68094986,0.0,0.0,[]
0,50.0,,False,False,,service,road,68094986,0.0,0.0,[]
0,50.0,,False,False,,service,road,68094986,0.0,0.0,[]
0,50.0,,False,False,,service,road,68094986,0.0,0.0,[]
0,50.0,,False,False,,service,road,68094986,0.0,0.0,[]
0,50.0,,False,False,,service,road,68094986,0.0,0.0,[]
0,50.0,,False,False,,service,road,68094986,0.0,0.0,[]
0,50.0,,False,False,,service,road,68094986,0.0,0.0,[]
